N-grams analysis for "One hundred years of solitude" by Gabriel Garcia Marquez

2-GRAMs
--------
YEARS LATER: 2
same room: 2
to revive: 4
revive the: 2
the complicity: 3
complicity of: 2
had forgotten: 6
forgotten about: 2
about it: 18
because life: 2
too many: 2
The day: 3
bedroom she: 6
She tried: 6
him under: 2
under any: 2
“You’re a: 3
little sister.”: 2
of herself.: 2
herself. She: 2
days and: 12
she sucked: 2
sucked her: 2
with so: 6
anxiety that: 3
developed a: 2
with dead: 4
in it.: 4
it. She: 4
She spent: 2
nights awake: 2
with fever: 3
fighting against: 6
waiting until: 2
house shook: 3
Arcadio at: 2
was having: 4
having a: 2
siesta she: 2
resist and: 2
She found: 3
his shorts: 2
the hammock: 6
had hung: 3
the beams: 3
an impulse: 2
impulse to: 2
“Excuse me: 2
me ”: 4
said “I: 4
“I didn’t: 2
you were: 3
she lowered: 2
lowered her: 2
to wake: 2
“Come here: 2
here ”: 7
forming in: 2
while José: 2
her ankles: 2
ankles with: 2
effort not: 2
die when: 3
lifted her: 2
the waist: 3
her intimacy: 2
with three: 2
She managed: 2
the inconceivable: 2
pleasure of: 8
unbearable pain: 2
splashing in: 4
absorbed the: 2
of blood: 5
blood like: 2
later they: 4
the five: 5
five o’clock: 8
gone to: 4
Pietro Crespi’s: 9
before. He: 2
him giving: 2
giving a: 2
a zither: 2
speak to: 8
him. “I’m: 3
to one: 3
dismissed the: 3
were alone: 4
his brow: 2
not so: 9
much at: 2
the argument: 2
I’ve come: 2
to bother: 5
broke down: 2
down when: 3
“Now ”: 2
“if you: 3
revealed in: 2
considered an: 2
of respect: 3
respect and: 2
back from: 7
the newlyweds: 2
house again.: 2
again. For: 2
For her: 4
her it: 2
were dead.: 2
house across: 2
cemetery and: 2
and established: 3
no other: 10
On their: 2
night a: 2
a scorpion: 2
got into: 5
sleep but: 2
not stop: 4
stop them: 2
them from: 4
many as: 2
single night: 2
three times: 5
times during: 3
during siesta: 2
siesta and: 3
that such: 2
the peace: 2
the dead.: 4
was concerned: 2
them. He: 6
bought them: 2
some money: 3
recovered his: 2
his sense: 2
of reality: 5
reality and: 4
courtyard of: 8
never did: 2
lunch at: 4
his defeat: 2
defeat with: 2
still wore: 2
took pleasure: 4
pleasure in: 7
his affection: 3
for Úrsula: 2
occasion a: 2
a lovely: 2
the threads: 2
threads on: 3
and embroidered: 2
a dozen: 3
dozen handkerchiefs: 2
handkerchiefs with: 2
after lunch: 2
would embroider: 2
keep her: 4
her happy: 2
Crespi that: 2
woman whom: 2
always had: 4
had considered: 4
a revelation.: 2
a rare: 4
things of: 2
world and: 8
a secret: 5
doubted that: 4
later it: 3
marry him.: 2
her work.: 2
leave her: 7
voice a: 2
“Of course: 2
when we: 3
good to: 2
be hasty: 2
for Pietro: 7
Crespi she: 2
not tell: 6
his decision: 2
decision was: 2
was good: 2
of view: 4
and famous: 2
Rebeca. But: 2
accepted it: 2
are not: 2
not times: 2
times to: 2
go around: 2
which Úrsula: 4
some months: 2
later was: 2
only with: 2
war. He: 5
himself facing: 2
facing a: 2
a firing: 3
too well: 2
series of: 3
despair that: 2
a dull: 3
rage that: 2
solitary and: 3
had felt: 8
to living: 2
living without: 3
woman. He: 4
again but: 5
kept up: 3
the custom: 6
custom of: 11
playing dominoes: 2
in law.: 4
the friendship: 2
between the: 5
Aurelito ”: 3
six daughters: 2
to choose: 3
On one: 9
the elections: 5
elections Don: 2
returned from: 2
the country.: 3
The Liberals: 3
Liberals were: 3
determined to: 4
to war.: 2
Since Aureliano: 3
very confused: 2
the difference: 3
him some: 4
to hang: 5
priests to: 2
marriage and: 2
the rights: 2
rights of: 2
illegitimate children: 2
children as: 2
ones and: 6
the country: 12
hand who: 2
had received: 6
from God: 2
proposed the: 2
the defenders: 3
defenders of: 2
faith of: 2
of Christ: 2
the principle: 2
of authority: 2
authority and: 3
down into: 4
Because of: 2
the Liberal: 12
of natural: 3
children but: 2
any case: 9
case he: 3
understand how: 4
war over: 2
touched with: 2
six soldiers: 2
rifles under: 2
command of: 5
sergeant to: 2
machetes and: 2
kitchen knives: 2
one the: 5
the blue: 4
ballots with: 2
the Conservative: 11
red ballots: 3
a decree: 2
decree that: 2
that prohibited: 2
the sale: 3
sale of: 3
together of: 2
of more: 2
than three: 10
family. The: 2
place without: 2
o’clock on: 2
ballot box: 2
was set: 2
watched over: 3
over by: 6
the six: 3
as Aureliano: 3
Aureliano himself: 2
himself was: 2
almost the: 2
day with: 4
seeing that: 3
a roll: 4
roll of: 4
sealed the: 2
night while: 7
played dominoes: 2
he ordered: 4
ordered the: 4
the sergeant: 2
break the: 5
to count: 3
count the: 2
almost as: 5
red ones: 2
the box: 5
first thing: 4
day it: 3
was taken: 6
taken to: 3
to war: 4
saying that: 6
few red: 2
ones in: 2
in so: 2
so there: 2
being in: 2
I were: 4
a Liberal: 5
Liberal ”: 2
war because: 2
him over: 6
have seen: 3
really caused: 2
indignation in: 2
the results: 2
soldiers had: 5
not returned: 2
Aureliano so: 2
obtain the: 2
confidence that: 2
taken the: 2
off as: 2
proof that: 7
the Liberals: 6
were preparing: 3
war. The: 6
cynicism of: 2
said nothing: 2
Márquez and: 3
they asked: 5
him if: 5
Liberal or: 3
or a: 8
I’ll be: 2
the Conservatives: 3
day at: 7
friends he: 2
Dr. Alirio: 2
Alirio Noguera: 2
pain in: 2
Noguera had: 2
Macondo a: 2
pills and: 2
who with: 2
covered the: 6
the scars: 3
five years: 3
the stocks: 3
left on: 4
legs. Taken: 2
first federalist: 2
to escape: 3
to Curaçao: 3
he detested: 2
most in: 3
a prolonged: 2
stirred up: 4
exiles from: 2
schooner and: 2
and appeared: 3
the bottles: 3
bottles of: 2
of pills: 2
were nothing: 6
sugar and: 3
the University: 2
University of: 2
himself. He: 2
He wept: 4
a safe: 3
safe place: 2
the false: 4
in Macondo.: 15
Macondo. In: 2
he lived: 3
who after: 3
themselves with: 3
passed the: 3
that led: 4
led him: 3
him once: 3
of subversion.: 2
people in: 4
knowledge and: 2
the curiosity: 2
curiosity that: 2
a farce.: 2
“The only: 4
only effective: 2
of liquidating: 2
liquidating the: 2
but no: 5
the plans: 2
only because: 3
his solitary: 3
was known: 5
furthermore that: 2
So it: 2
of chance: 2
he revealed: 2
his political: 3
the doctor: 7
the treatment: 2
treatment of: 2
pain that: 2
that smelled: 3
asking him: 2
any questions: 2
examined the: 4
the inside: 4
“It’s not: 4
they told: 5
his liver: 2
the pain: 7
let me: 4
Dr. Noguera: 3
closed the: 8
pretext that: 8
days Aureliano: 3
Aureliano carried: 2
carried a: 4
small bottle: 2
bottle of: 3
pills in: 2
take it: 5
out every: 2
his mouth: 3
made fun: 3
fun of: 7
faith in: 2
but those: 2
the sons: 4
them knew: 2
secret to: 4
the conspiracy.: 2
Conservative regime: 5
system was: 2
a series: 2
which in: 4
the regime: 2
especially the: 2
his six: 2
anything else: 4
else ”: 2
that case: 2
case ”: 3
with equal: 2
need it: 2
any more.”: 3
did Aureliano: 2
learn that: 2
doctor had: 2
given up: 4
on him: 5
person with: 3
no future: 4
a definite: 5
They tried: 3
a word: 8
to murder: 2
murder the: 2
guarding the: 2
door. He: 3
plan was: 3
was during: 6
be thinking: 2
about such: 2
week he: 4
old fashioned: 5
He kept: 4
eyes on: 3
coffee with: 2
on he: 7
At lunchtime: 2
a huge: 4
him more: 4
more excited: 2
the imminence: 4
imminence of: 4
war. In: 2
school where: 6
where Arcadio: 2
in with: 7
children who: 3
fever had: 3
had caught: 3
talk of: 4
turning the: 2
school of: 2
down his: 3
Deaf to: 2
his calm: 2
reproached him: 2
of character.: 2
of December: 3
Úrsula burst: 3
burst into: 3
had broken: 2
broken out: 2
Martial law: 3
law was: 2
Moscote but: 2
the army: 9
occupy the: 2
before dawn: 5
with two: 13
drawn by: 5
they set: 2
headquarters in: 2
previous one: 2
dragged out: 3
a tree: 2
and shot: 3
shot him: 2
Nicanor tried: 2
authorities with: 2
miracle of: 5
had his: 6
the butt: 2
butt of: 2
The Liberal: 3
been extinguished: 3
his present: 2
title of: 2
of civil: 3
civil and: 9
and military: 9
military leader: 8
leader of: 7
was once: 2
were made: 4
made by: 2
captain who: 3
an extraordinary: 3
defense of: 3
public order.: 4
soldiers under: 2
his command: 3
been bitten: 3
a mad: 5
their rifle: 3
rifle butts.: 3
One Sunday: 2
Gerineldo Márquez’s: 3
his usual: 4
asked for: 6
a mug: 5
mug of: 6
of coffee: 7
coffee without: 4
without sugar.: 3
gave his: 8
authority that: 2
he asked.: 4
Tuesday at: 2
at midnight: 6
midnight in: 2
one men: 4
men under: 2
of thirty: 3
by Aureliano: 5
knives and: 3
the garrison: 6
weapons and: 2
the captain: 7
soldiers who: 5
killed the: 2
the woman.: 2
same night: 2
was named: 3
named civil: 2
town. The: 4
leave of: 3
at dawn: 8
the terror: 4
to join: 4
join the: 2
the forces: 4
forces of: 5
the revolutionary: 7
revolutionary general: 2
general Victorio: 2
Victorio Medina: 3
Medina who: 2
Before leaving: 3
a closet.: 2
him. “The: 2
high boots: 2
a rifle: 2
had played: 3
the evening.: 2
any more.: 4
Aureliano Buendía.”: 4
thirty two: 8
armed uprisings: 2
lost them: 3
attempts on: 2
squad. He: 2
enough to: 14
kill a: 2
a horse.: 3
refused the: 4
the Order: 4
Order of: 4
of Merit: 2
revolutionary forces: 2
command from: 2
most feared: 2
declined the: 2
the lifetime: 2
the war: 47
war and: 11
until old: 2
gold fishes: 11
fishes that: 2
head of: 14
men the: 3
signing the: 2
the Treaty: 5
Treaty of: 5
of Neerlandia: 8
end to: 7
almost twenty: 3
twenty years: 10
shot himself: 3
a pistol: 2
pistol and: 2
the bullet: 2
out through: 3
through his: 3
his back: 13
back without: 3
any vital: 2
all that: 19
a street: 2
that bore: 2
his name: 5
name in: 2
And yet: 2
he declared: 2
the dawn: 2
his twenty: 2
of General: 4
General Victorio: 2
“We leave: 2
leave Macondo: 2
in your: 4
leave it: 2
personal interpretation: 2
invented a: 2
uniform with: 2
of Melquíades’: 4
his waist: 2
waist he: 2
the saber: 2
saber with: 2
the executed: 2
former pupils: 2
amused by: 2
proclamations and: 2
and let: 7
an impression: 3
of invulnerability.: 2
a double: 3
for ten: 2
months but: 2
it that: 6
first day: 2
day of: 8
his rule: 3
rule Arcadio: 3
would read: 2
as four: 2
service for: 3
for men: 3
six in: 5
the evening: 3
the parish: 6
parish house: 2
house under: 2
pain of: 5
execution and: 3
unless it: 3
victory. In: 2
had it: 6
were after: 2
after all: 7
But one: 5
when Arcadio: 2
laugh and: 3
and water: 3
would shout: 4
shout at: 3
she learned: 2
some new: 4
he’s going: 2
to shoot: 8
first one: 2
of no: 5
Arcadio continued: 2
that Macondo: 4
Arcadio found: 3
about it.: 4
a patrol: 2
destroyed the: 5
rage a: 2
Arcadio himself: 2
was preparing: 3
preparing to: 3
the squad: 8
to fire.: 2
“I dare: 2
dare you: 2
Úrsula shouted.: 3
read she: 2
she let: 4
go with: 2
the eyes: 5
eyes to: 3
to weep: 8
weep for: 2
raised a: 2
without mercy: 2
curled up: 2
the post: 3
cut to: 3
to pieces: 6
pieces by: 2
by shots: 2
at them.: 3
She left: 3
Arcadio with: 2
his uniform: 4
him home.: 2
leaving the: 5
the prisoners: 4
the stocks.: 2
who ruled: 2
ruled in: 2
town. She: 2
her strength: 2
she sought: 2
chestnut tree.: 9
to ”: 2
threatened to: 3
the shelter: 2
the empty: 5
empty house: 2
alone again: 2
again the: 3
the beginning.”: 2
an abyss: 2
was deaf: 2
deaf to: 3
daily needs: 2
with urgent: 2
of lucidity: 7
when Amaranta: 9
Amaranta would: 3
tell her: 13
her what: 3
him most: 2
glasses and: 3
mustard plasters: 3
time when: 8
all contact: 3
reality. She: 2
would bathe: 3
sat on: 6
him news: 2
war more: 2
than four: 2
four months: 3
anything about: 5
Arcadio came: 2
back a: 4
a big: 5
taller than: 3
than you: 5
he only: 4
thought she: 8
she noticed: 6
however that: 5
grow sad: 2
bad news.: 3
to pick: 3
it up: 5
and now: 3
now they’re: 2
they’re very: 2
the deception: 2
she ended: 3
herself with: 6
“Arcadio is: 2
now ”: 5
young man: 2
a dead: 2
for José: 7
already beyond: 2
reach of: 3
to release: 2
move from: 2
He stayed: 2
stayed there: 4
to any: 7
August when: 2
to last: 2
was finally: 4
finally able: 3
the truth.: 2
believe it: 5
luck is: 2
pouring down: 2
protected by: 6
think it: 3
it necessary: 2
buttonhole and: 2
for Amaranta.: 2
the oregano: 3
oregano and: 6
reading and: 3
and bad: 2
bad news: 2
war until: 3
them take: 2
wearing an: 5
an invisible: 2
his pale: 2
fingers in: 3
house at: 3
the postcards: 2
postcards that: 2
received from: 6
of lovers: 2
lovers in: 3
of hearts: 2
been to: 2
to this: 3
going through: 2
person can: 2
will come: 3
beautiful women: 2
a childlike: 2
the rubble: 3
crossing the: 7
the ocean: 2
ocean in: 2
it after: 2
a whole: 12
a concert: 2
opened and: 4
the mechanical: 3
Bruno Crespi: 4
Crespi his: 2
brother was: 2
the store: 4
had enough: 7
the Turks: 12
display of: 2
became a: 8
Arcadio’s arbitrary: 2
arbitrary acts: 3
acts and: 3
nightmare of: 2
war. When: 2
a German: 3
a children’s: 2
children’s chorus: 2
and prepared: 2
a note: 2
to Father: 2
would make: 8
Amaranta a: 3
pushing their: 2
letting themselves: 2
themselves be: 4
reached a: 2
a point: 2
was left: 9
set a: 2
to add: 2
rigor of: 3
mourning for: 4
the background: 2
José in: 3
a love: 2
made Amaranta: 2
was heading: 2
a smooth: 2
But unlike: 3
not reveal: 2
she waited: 4
be unable: 3
to bear: 10
came with: 2
ill fated: 2
timid little: 2
“Don’t be: 3
marry you: 2
fingers with: 2
her down.: 2
“Don’t waste: 3
waste your: 3
your time: 3
time ”: 2
Amaranta said.: 2
said. “If: 5
this house: 6
go mad: 3
mad with: 2
whole afternoon: 5
in Úrsula’s: 5
her soul: 3
rainy nights: 2
nights he: 2
light in: 5
in Amaranta’s: 3
than at: 3
that time.: 8
acquired a: 2
of grandeur.: 3
friends the: 2
porch to: 2
to persuade: 2
his business.: 2
would send: 2
Amaranta with: 4
petals and: 2
and dried: 2
butterflies and: 3
would return: 7
would shut: 2
shut himself: 5
himself up: 9
up for: 6
to play: 6
play the: 6
caused by: 3
than this: 2
this world: 5
believe that: 3
on earth: 7
then saw: 2
the lights: 5
go on: 6
of Amaranta.: 2
found all: 2
Crespi at: 2
razor and: 2
her house.: 5
stood up: 4
that neither: 2
understand that: 8
that man: 8
a saint: 3
saint ”: 2
I am: 2
him against: 2
grave.” She: 2
the support: 4
support of: 5
a magnificent: 3
steps and: 2
that invaded: 2
strength not: 2
succumb to: 2
her so: 9
a stupid: 2
stupid cure: 2
egg whites: 3
the whites: 2
scarred over: 2
the sores: 4
trace that: 2
the tragedy: 2
left was: 3
the bandage: 3
bandage of: 2
she wore: 3
Arcadio not: 2
his military: 2
but from: 4
Rebeca with: 4
frightened child: 2
child during: 2
the delirium: 5
delirium of: 4
things as: 2
done with: 4
his clothing: 5
in when: 2
be thrown: 4
shoes that: 3
were too: 2
with anyone: 2
did with: 4
who really: 3
really was: 3
lessons in: 2
in secret: 5
study of: 2
paid attention: 4
freed him: 2
last name: 5
Contrary to: 3
what everyone: 2
everyone expected: 2
have him: 3
“I am: 4
he too: 3
too was: 5
it but: 5
had really: 5
Ternera his: 2
then for: 3
her having: 2
the splendor: 7
splendor of: 10
her laugh: 2
he sought: 2
sought her: 2
out and: 9
the trail: 3
trail of: 2
A short: 13
time before: 8
noon when: 2
than usual: 5
was accustomed: 3
accustomed to: 15
take his: 3
his siesta: 3
waited in: 3
to pass: 6
pass through: 2
“I can’t: 2
I can’t: 2
” Pilar: 2
much I: 3
as God: 3
waist with: 2
“After all: 2
that you’re: 6
you’re a: 3
the disgust: 2
inspired in: 3
in her.: 5
children will: 3
will find: 2
out ”: 2
“It will: 2
be better: 3
hammock. He: 2
the endless: 5
hours of: 4
of early: 2
early morning: 3
morning and: 3
the implacable: 3
telling of: 2
time by: 3
Suddenly when: 2
rage the: 2
steps in: 4
the classroom: 4
the shadows: 16
shadows of: 7
breathing of: 2
air that: 5
a heart: 4
astray in: 2
the darkness.: 6
darkness. He: 2
the veins: 3
misfortune and: 2
cut off: 4
the claws: 4
claws of: 3
woman he: 2
breasts with: 4
a man’s: 2
stony and: 2
tenderness of: 2
of Santa: 9
Santa Sofía: 57
Sofía de: 57
de la: 58
la Piedad.: 6
had paid: 2
taken a: 2
virtue of: 3
of never: 2
from that: 8
a cat: 3
the warmth: 2
warmth of: 2
the school: 4
at siesta: 6
siesta time: 11
the consent: 2
consent of: 2
government troops: 2
made love: 5
love they: 3
it among: 2
sacks of: 2
daughter. The: 4
were José: 2
as on: 4
on complicity.: 2
the voracity: 3
voracity of: 4
her tenacious: 2
a lazy: 2
and neat: 2
would open: 5
the wind: 4
come in: 8
in through: 5
windows and: 6
doors to: 2
the yard: 2
yard and: 2
and leave: 2
parents’ bones: 2
bones the: 2
blood as: 2
the attic: 2
attic of: 2
her memory.: 3
day long: 2
long she: 2
withdrawn from: 2
the ceramic: 2
begin to: 2
the meal: 2
first of: 4
double barreled: 4
barreled shotgun: 3
and almost: 7
almost always: 3
of rabbits: 3
or wild: 2
afternoon at: 3
seen him: 7
since they: 5
to share: 2
share the: 2
were having: 2
having coffee: 3
did Arcadio: 2
a complaint: 2
begun by: 2
buildings with: 2
possession of: 3
not interested: 2
Saturday with: 2
his hunting: 2
hunting dogs: 2
dogs and: 5
his double: 3
right on: 2
the usurped: 3
usurped lands: 2
by José: 3
it possible: 4
to prove: 2
prove that: 2
ever since: 13
since that: 8
that really: 2
title to: 2
the local: 3
the right: 9
to collect: 2
made an: 8
when Colonel: 9
the titles: 2
titles to: 2
the horizon: 3
that during: 5
the eleven: 2
eleven months: 2
but had: 5
in José: 2
took Úrsula: 2
because people: 2
first she: 3
she confided: 2
his mouth.: 2
know why: 3
out that: 8
built a: 6
ordered some: 2
suspicion that: 5
was using: 2
“You’re the: 2
family name: 2
him one: 3
after mass: 2
his new: 2
playing cards: 2
his officers.: 3
a six: 2
month old: 2
old daughter: 2
daughter and: 2
that Santa: 5
la Piedad: 50
Piedad with: 2
was living: 4
outside of: 3
to write: 6
write to: 2
to Colonel: 9
wherever he: 2
to date: 4
date on: 4
the situation.: 2
prevented her: 2
being carried: 2
carried out: 9
out they: 2
The war: 2
which until: 2
only a: 11
to designate: 2
Around the: 4
of February: 3
old woman: 7
riding a: 2
She seemed: 2
the sentries: 2
questions as: 2
as another: 2
arrived from: 3
the barracks.: 3
been transformed: 2
piled up: 2
the corners: 8
corners and: 3
rifles and: 3
scattered on: 2
floor. The: 4
The old: 8
a military: 4
Colonel Gregorio: 2
Gregorio Stevenson.”: 2
The last: 11
were being: 6
wiped out.: 2
out. Colonel: 2
fighting in: 4
without resistance: 3
property of: 2
of Liberals: 2
that strange: 2
of pity.: 5
pity. “You: 2
“You have: 4
have brought: 2
something in: 2
“Naturally ”: 2
answered “I: 2
the present: 2
person can’t: 2
As he: 2
bodice and: 2
small gold: 3
gold fish.: 3
“I think: 2
be sufficient: 2
that indeed: 2
was one: 10
little fishes: 4
by Colonel: 4
Aureliano Buendía.: 15
it before: 2
even went: 2
his identity.: 2
identity. He: 2
sufficient to: 2
to attempt: 2
a landing: 3
in favor: 3
time. But: 3
could prove: 2
he resolved: 2
long to: 7
The news: 5
Toward the: 2
before a: 3
dawn of: 3
of premature: 2
rain the: 2
the tense: 2
tense calm: 2
calm of: 2
previous weeks: 2
the desperate: 3
a cornet: 2
cannon shot: 2
shot that: 2
knocked down: 5
to resist: 4
had only: 5
poorly armed: 2
ration of: 2
twenty cartridges: 3
the high: 5
to sacrifice: 2
cannon shots: 2
shots that: 2
the supposed: 4
supposed Colonel: 2
to Arcadio.: 2
“Don’t let: 4
undergo the: 2
of dying: 5
fighting.” He: 2
He succeeded: 3
in convincing: 3
and twenty: 2
head up: 2
until they: 8
used up: 2
of rifle: 2
then with: 3
hand to: 2
found Amaranta: 2
a madwoman: 2
her nightgown: 4
nightgown and: 3
old pistols: 2
pistols that: 2
Buendía. He: 4
officer who: 4
the fight: 3
a nearby: 5
street to: 3
rain was: 3
up but: 2
streets were: 3
were as: 2
to guess: 4
Arcadio left: 2
two soldiers: 2
kept for: 2
for many: 11
Úrsula tried: 4
God ”: 4
been enough: 4
aimed at: 3
” one: 3
we won’t: 2
the shooting: 3
stopped and: 4
wiped out: 5
than half: 3
an hour.: 2
but before: 3
prisoners and: 2
and ordered: 2
street. The: 2
the barracks: 5
was well: 2
pieces with: 3
The captain: 4
startled to: 2
man in: 7
arm that: 2
been blown: 2
turned him: 4
over with: 4
light on: 3
face the: 4
turned up: 3
up ”: 6
said. “It’s: 3
after a: 6
court martial: 6
wall of: 3
the cemetery.: 2
last two: 2
had tormented: 4
tormented him: 2
since childhood: 3
childhood had: 2
without even: 3
he listened: 3
the interminable: 2
and about: 2
her shoulders: 2
shoulders and: 4
accounts with: 2
The president: 3
president of: 13
the court: 4
his final: 5
had passed.: 4
“Even if: 3
enough ”: 2
the president: 12
president was: 2
boldness with: 2
his subordinates: 2
death would: 4
be enough: 3
of power: 2
feet from: 3
really did: 3
not matter: 3
matter to: 3
did and: 4
of fear: 2
of nostalgia.: 2
nostalgia. He: 2
not speak: 4
speak until: 2
his last: 8
answered in: 2
He paused: 2
said it: 7
also that: 2
that is: 2
should name: 2
name him: 3
him José: 2
not for: 4
his uncle: 2
but for: 6
the execution: 6
to attend: 2
have nothing: 2
to repent: 2
said and: 5
drinking a: 2
a specialist: 2
it than: 2
Captain Roque: 7
Roque Carnicero: 9
the persistent: 3
saw that: 13
out on: 3
the mist: 2
place. Only: 2
take a: 12
was paralyzed: 2
to react: 2
wave good: 2
bye to: 4
instant the: 2
rifles were: 2
letter by: 2
by letter: 2
encyclicals that: 2
the lost: 2
had drawn: 3
drawn his: 2
attention in: 2
corpse of: 4
to think.: 2
“I forgot: 2
a girl: 3
girl they: 2
name her: 2
accumulated in: 2
captain gave: 2
his chest: 5
chest and: 4
raise his: 2
was pouring: 2
shouted. “Long: 2
“Long live: 5
live the: 4
Two weeks: 4
had started: 3
started the: 3
the rebellion: 3
to reach: 4
disguised as: 2
an Indian: 2
Of the: 3
had followed: 5
wounded and: 2
and only: 11
Colonel Gerineldo: 59
Gerineldo Márquez.: 6
Márquez. The: 2
was announced: 3
Macondo with: 6
“He’s alive: 2
pray to: 2
afternoon as: 2
was stirring: 3
sweet milk: 3
milk candy: 3
heard her: 3
husband the: 2
place but: 2
we’re going: 2
see him: 10
and changed: 2
changed the: 8
the prediction.: 2
been condemned: 3
condemned to: 8
death and: 6
the sentence: 4
be carried: 6
Macondo as: 3
lesson to: 3
was dressing: 2
a distant: 2
before Úrsula: 2
bringing him: 4
The troop: 2
crowd with: 2
through and: 2
saw him.: 2
His clothing: 2
clothing was: 2
was walking: 3
feeling the: 2
the burning: 8
burning dust: 2
officer had: 3
were bringing: 2
seemed more: 4
disturbed by: 7
insults at: 2
shouted in: 2
the soldier: 2
who tried: 3
Then Colonel: 3
arms of: 3
the authorities: 5
see me: 2
who stood: 2
to your: 3
raised the: 3
black bandage.: 2
away so: 2
down. The: 2
A special: 2
surrounded the: 2
the jail: 2
Úrsula visited: 3
in jail.: 2
had tried: 7
of Colonel: 36
Márquez who: 3
death had: 4
were driven: 2
of finding: 2
to intervene: 2
son would: 2
shot at: 3
things she: 2
am the: 2
mother of: 5
Buendía ”: 8
going in: 3
orders to: 3
aside and: 2
the former: 3
soldiers were: 2
ruddy faced: 2
faced with: 2
and ceremonious: 2
ceremonious manners: 2
“You must: 3
the officer: 8
a friendly: 2
you are: 2
are the: 3
the languid: 3
stuck up: 3
people from: 2
orders that: 3
visits to: 2
assumed the: 4
letting her: 2
change of: 2
son had: 3
his wedding: 5
the sweet: 2
had kept: 4
day she: 7
had sensed: 2
his return.: 2
lying on: 3
cot with: 2
out because: 2
because his: 5
his armpits: 4
armpits were: 2
paved with: 5
than when: 5
more solitary: 2
solitary than: 2
than ever.: 5
ever. He: 2
knew all: 2
Crespi’s suicide: 2
tree. He: 3
the rearing: 2
rearing of: 3
José and: 3
judgment and: 2
to speak.: 2
she entered: 2
Úrsula felt: 4
maturity of: 2
aura of: 2
of command: 2
all along: 3
that I: 4
I was: 2
I had: 2
crowd was: 2
his thoughts: 2
leaves of: 2
the almond: 6
The houses: 2
then painted: 2
“What did: 2
did you: 3
you expect?”: 2
“Time passes.”: 2
passes.” “That’s: 2
“That’s how: 2
it goes: 2
goes ”: 2
“but not: 2
so much.”: 2
both had: 2
questions and: 2
had even: 6
more the: 7
the guard: 7
Aureliano took: 3
from under: 3
the cot.: 2
were his: 3
his poetry: 2
by Remedios: 3
Remedios which: 2
taken with: 2
left and: 4
and those: 6
had written: 6
pauses in: 2
“Promise me: 2
me that: 3
them ”: 3
the oven: 3
Úrsula promised: 2
promised and: 2
good bye.: 3
you a: 4
a revolver: 2
low voice: 4
give it: 4
to me: 5
he concluded: 3
to anyone.: 2
said. She: 3
halfway around: 3
around and: 5
he lay: 2
his premonitions: 3
that death: 2
be announced: 2
but there: 2
left before: 2
would die: 3
very beautiful: 2
woman had: 5
see him.: 3
her through: 4
bedrooms of: 3
most famous: 2
was finishing: 2
room. He: 6
the sheet: 4
paper into: 2
the locked: 2
his poetry.: 2
he sensed: 2
the pistol: 3
drawer without: 2
head. “Please: 2
shoot ”: 3
said. When: 3
turned around: 2
had lowered: 2
hers and: 2
do. In: 2
in Manaure: 3
Colonel Magnífico: 2
given his: 2
sleeping in: 5
not aware: 5
of anything.: 2
efforts to: 3
were useless.: 2
wave of: 2
of supernatural: 2
an absolute: 2
absolute and: 2
occasion they: 4
were so: 10
after they: 3
bits of: 3
last wish: 3
difficulty in: 2
premonition that: 2
Macondo ”: 2
said. The: 3
martial was: 2
trick to: 2
that will: 2
the colonel: 23
colonel said: 2
had abandoned: 5
visited him: 2
in jail: 3
the conclusion: 6
conclusion that: 8
A little: 2
little before: 2
thought of: 24
moment was: 2
fear or: 2
or nostalgia: 2
him see: 3
hour he: 2
would still: 4
still be: 3
was then: 14
happened. On: 2
shared the: 3
the patent: 3
not shot: 2
Actually they: 2
the sentence.: 2
military men: 3
execution of: 2
throughout the: 8
the area: 2
area of: 2
consulted the: 2
authorities in: 2
an answer: 2
other officers: 2
one woman: 2
take him: 3
her room.: 2
don’t want: 2
confessed to: 3
“No one: 4
soldiers in: 3
one by: 5
the earth.”: 2
the part: 2
had disturbed: 2
the officers: 5
officers were: 2
were ready: 2
pretext to: 3
the execution.: 3
execution. The: 2
The official: 3
twenty four: 4
four hours.: 2
and Captain: 2
fate was: 3
was foreseen: 2
foreseen by: 2
the prize: 2
doesn’t have: 2
with deep: 2
bitch and: 2
At five: 3
five in: 4
morning he: 7
chose the: 2
the condemned: 2
condemned man: 2
“Let’s go: 2
him. “Our: 2
three in: 6
learned that: 4
stayed in: 3
bedroom in: 2
the half: 4
half opened: 3
opened window: 2
bed on: 2
she sat: 4
week with: 3
which during: 3
different times: 4
times she: 2
shoot him: 3
him here: 2
will know: 2
who made: 6
stupid enough: 2
so certain: 2
certain that: 3
had foreseen: 5
foreseen the: 2
to wave: 2
insisted with: 2
and knowing: 2
ready for: 3
that they’re: 2
said. On: 2
at five: 5
the dogs: 2
out when: 4
Rebeca closed: 2
she sighed.: 2
of dawn.: 3
already had: 6
hands were: 4
” Colonel: 12
just so: 4
can’t do: 3
do anything: 5
aim the: 2
his tongue: 2
close his: 2
Then the: 3
in short: 3
short pants: 3
neck and: 4
leading him: 2
opened his: 3
eyes with: 3
a shudder: 2
shudder of: 2
to meet: 5
arms in: 3
street with: 3
captain said: 3
Divine Providence.”: 2
war began: 2
with Colonel: 5
Buendía to: 5
death in: 3
